transactionAmount,avgUserAmount,amountDeviation,transactionsLast2Min,hour,deviceChanged,ipChanged,newPayee,messageRiskScore,fraudLabel
5626.707615958101,2375.15778668026,2.368982661915067,4,20,0,0,0,0.9706236858371816,0
3795.671148714141,1332.0575480701514,2.8494798548405105,2,5,0,0,0,4.904511955035569,0
3043.5583541692017,2088.561152646988,1.457251251806477,0,9,0,0,1,16.96061718393836,0
2614.7628699669485,2501.9343112955085,1.0450965311767186,1,21,0,0,1,5.494667232393764,0
2279.8196613733007,2872.8215085297934,0.7935820776209763,1,12,0,0,0,2.4842154468604574,0
6875.598601038899,2010.0938540091158,3.4205361044836655,0,22,0,0,1,0.7263663014159774,1
4242.087878779844,1772.863929813617,2.3927881928455834,1,5,0,0,0,1.7285369745975498,0
2434.637627317308,2082.4843597276367,1.1691024789428568,1,12,0,0,0,5.507832960147261,0
1873.2130586231144,1678.0418507952286,1.116308903580321,0,23,0,0,0,1.681222651079601,0
5175.237913415747,2784.6437072924264,1.8584919499262442,5,8,0,0,0,7.336632083076497,0
6766.883346804435,2240.4345140843225,3.02034418067787,0,13,0,0,1,8.420478445909009,0
6362.4195636057775,1973.7092729506787,3.2235849781938826,0,11,0,0,1,12.942678628172738,0
1602.094096422694,2556.787813101405,0.6266042446750169,1,22,0,0,0,7.302650701613373,0
2596.9956025752485,1423.2901781290066,1.824642397230017,0,22,0,0,0,4.8225549018996015,0
2242.869935040197,964.015443956049,2.3265912896956173,1,18,0,1,1,8.089966354072525,0
2876.576231571977,2210.8557313002434,1.3011144014721447,2,1,0,0,0,6.679870077874329,0
5902.177046726512,2536.987559132562,2.3264509222680476,1,6,0,0,0,4.1847262250994435,0
8204.52491441442,1928.84795215045,4.253588213247856,0,15,0,0,0,11.739146458977174,0
4356.974280616997,1660.4424103975034,2.623983977603869,2,22,0,0,1,5.820205099320098,0
1929.6892461844343,1521.5985596981163,1.2681986545566148,1,19,0,1,0,2.5855724499961488,0
3241.6839297778083,1382.7622812157724,2.3443537430942993,1,6,0,0,0,3.251071004176713,0
9225.079070147169,2332.586058409909,3.95487190574901,1,15,0,0,0,4.039335783516956,0
3563.1772031077057,2408.97939203871,1.4791231568370546,1,6,1,0,1,9.204924383833134,1
2619.3694051511543,2459.046015757215,1.0651973929591434,0,10,0,0,0,10.026154027915393,0
2797.705223602557,2003.6349166721602,1.396314867705175,0,13,0,0,0,8.88216160658243,0
4343.026728096024,1421.9641846750005,3.0542448079229594,1,6,0,0,0,4.7834688485218875,0
1651.2634690105253,1642.545540504103,1.0053075718702733,1,10,0,0,0,3.4732092273605715,0
2198.394236246725,2299.3209318970203,0.9561058683673935,2,12,0,0,0,0.5403253925320795,0
6299.544787148501,1481.3477249432017,4.252576678031514,2,0,0,0,0,6.519756304113657,1
4256.255230646128,1949.080988069906,2.1837241534334195,3,8,0,0,0,4.204546893565177,0
3590.32168095776,1491.258137565688,2.4075789365472016,2,19,1,0,1,2.545178825051898,0
6512.027129358068,1651.5887824229885,3.942886509440019,2,19,0,0,1,7.703799147086126,0
1829.3715675630506,1424.0489938165679,1.284626846061093,2,3,0,0,0,10.714426047476742,1
2556.8698344619606,2008.140594688475,1.2732524013631679,3,4,0,0,1,1.4167579682142737,1
4157.860609562788,1268.4631263378383,3.2778726659299022,1,0,1,0,0,2.0218758074496557,1
4053.829181194726,1619.8157110840884,2.502648389847777,3,19,0,0,0,5.412036438014294,0
851.6911485968261,2425.5615096470165,0.35113154014419107,1,11,1,0,0,9.030338546821188,0
2360.9228272102296,2524.4106092410616,0.9352372464953382,1,21,1,0,0,9.473990958935845,0
2933.9967407232125,2335.3931160470875,1.2563181421418799,2,3,0,0,0,8.212934517345182,0
4489.211084063536,2707.7086009735885,1.6579372988841514,0,20,1,0,1,2.5376165331250418,0
4043.5272830351987,1340.1984658479296,3.017110813118937,1,0,0,0,0,4.59449480510314,1
3144.7859280026178,1954.3197387867592,1.609146070414711,1,9,0,0,0,17.95761426185933,0
428.21016381200127,2037.7446563105004,0.21013926474345906,1,6,0,0,0,6.905992482959279,0
3265.342388902921,2975.929276106307,1.0972513409913023,2,7,0,0,0,4.865661248141624,0
3491.2780555704467,1881.2682374030164,1.8558108759599095,1,7,1,1,1,1.8514595325999434,1
14595.995577565742,2400.655216693553,6.080004940346642,2,23,0,0,0,3.6061853528305488,0
2860.919545261266,2846.802073320838,1.0049590633900163,2,19,0,0,0,12.573543138434399,0
4174.119044927995,2065.1488497733208,2.021219460953705,1,7,0,0,1,7.569312078615193,0
7240.425517761931,1765.4388052778495,4.101204468892601,2,2,0,0,0,8.195962105746075,0
5676.145392944722,1808.724302219355,3.138203752766485,1,6,0,0,0,2.939292217773723,0
8425.609161222957,1144.2847994782312,7.363209897627628,0,10,0,0,1,6.274992746618824,0
865.8244388153729,1770.4165260780223,0.4890512633958637,1,6,1,0,0,15.06237976929036,0
1374.123788320651,1289.3203179698844,1.065773779540134,1,5,0,0,0,4.009845464751695,1
2074.534088884454,2391.109356199466,0.867603183227809,3,17,0,0,0,9.138990593856027,0
718.6343897045094,1218.920474861702,0.589566263365988,2,18,0,0,0,8.027487821837788,0
3513.514587216295,2196.1202247769165,1.5998735167484741,4,22,0,0,0,9.210850264648172,0
1478.355421141034,2568.8462507422796,0.5754939287292327,0,10,0,0,0,6.787258278508146,0
9150.41749336418,2364.48194281062,3.8699460239849555,2,7,0,0,0,12.105362744559848,0
1692.4017608905783,1758.4907448233992,0.9624172125287711,2,14,0,0,0,6.315057138713942,0
2569.0064357392794,2381.9227727107163,1.0785431270786563,0,13,0,0,0,7.82115533775589,0
5905.924319408506,2004.8384811451335,2.945835475003019,0,12,0,0,0,0.7551979154174336,0
1058.276113934987,1771.3440258922772,0.5974424496121824,2,22,0,0,1,4.867069565126285,0
667.1663298199823,1818.289376799566,0.3669197754398614,1,7,1,0,0,3.9456745835916496,0
3833.143487555225,2221.451023727277,1.7255133903982085,2,2,0,0,1,7.1863172257929815,0
4050.3809714995064,1221.6762924641564,3.3154289695920767,3,22,0,0,0,4.272402908617138,1
5786.909279647661,1747.9674051323316,3.3106505662841905,4,11,0,0,0,5.149202024927323,0
4870.754440055496,2187.3694040812647,2.226763541159296,3,21,0,0,1,16.095668744693253,0
4160.447341140579,1743.6720817715036,2.3860262400449312,0,2,0,0,1,10.715484471622895,0
1867.7628339084526,1354.0997642931839,1.3793391618256368,1,2,1,0,0,1.2338210436030226,0
3969.6898232738886,1554.336724217219,2.5539445613195997,1,19,1,0,1,10.996952925618691,0
4148.748520321405,2086.0567334727775,1.988799467315899,0,10,0,0,0,10.386097354858958,0
1808.1685856170352,2241.4353006279616,0.8067012173451796,1,0,0,1,0,2.150664504385154,0
10844.151039556853,2542.2899159154103,4.265505272105115,1,21,0,1,0,4.909128674982699,1
4712.547141536219,2390.3914318378843,1.9714541638533711,4,15,0,0,0,2.8174325063954737,0
1396.923490940793,2384.544569541531,0.5858240222405972,3,3,0,0,0,4.497140797558472,0
5806.555810404523,1039.209600721158,5.587473216543681,0,9,0,0,1,8.362533684592268,0
6490.790280807799,2376.497499617584,2.731242209113315,2,11,0,0,1,4.987175493401106,0
4516.756697522832,1741.406275650058,2.593740909677582,1,17,0,0,0,6.724917604198098,0
2739.0396762778605,1279.2280880935277,2.141165990468466,0,20,0,0,0,3.3793573870340645,0
1741.3706920924196,2278.955081069251,0.7641092650564202,2,19,0,0,0,4.291135466532265,0
3138.194392704196,2089.460096393514,1.5019164032473444,3,10,0,0,0,7.400527924699155,0
4294.051891444604,2442.385271519236,1.7581386284619938,4,19,0,0,1,9.071355478408313,0
3367.016899383298,1732.7843203793568,1.943125211709072,2,15,0,0,0,8.220395618415472,0
8671.05443397523,1997.1473855245563,4.341719843424452,2,19,0,0,0,2.8607948532213143,1
5223.825671694111,1099.5905773327572,4.750700651114512,0,14,0,0,0,6.36749124538038,0
1573.8401087558639,2980.4780396003716,0.528049557099534,1,4,0,0,0,7.92092922005041,0
1262.3753096584476,1330.8336723655402,0.9485597906570783,0,18,0,0,0,5.88780326159687,0
4740.702230034583,1594.85444411869,2.972498366554244,2,22,0,0,0,4.7935284927437785,0
2789.0050519387014,1484.6209044230118,1.8785974544947082,1,21,0,0,0,4.625495267750108,0
5537.6242923787195,2103.281397633541,2.632849935633554,1,16,0,0,0,4.09302257439768,0
4710.611257172985,1575.9565073661133,2.9890490220734587,1,3,0,0,0,1.4153093075146461,0
3148.803758852521,2539.1077640657104,1.240122141885992,4,20,0,0,0,12.116674988546249,1
1590.1213621201136,2157.401213935692,0.7370540777713275,0,18,0,0,0,2.580115449069676,0
752.3994493730439,1254.9273138792028,0.5995561982368874,2,0,0,0,0,7.97291378370469,0
3917.2414833955795,2389.9373595638353,1.639056131626177,1,3,0,0,1,6.647991713544641,1
1040.5030672380644,2455.9568401128927,0.42366504583616205,2,10,0,1,0,7.732849481000456,0
1532.4082588113943,1635.7373981619626,0.9368302397030986,2,14,0,0,0,6.546701134032606,0
3746.2125599732963,1427.8233090588803,2.62372279273304,2,21,0,0,0,1.7000265138147064,0
3485.8977510385844,2199.3348762004557,1.5849781626074058,0,10,0,0,0,7.161852602045,0
1167.443912946964,2329.331142945957,0.5011927636319119,2,20,0,0,0,8.379123692903136,0
6984.653127047107,1498.269665518108,4.661813081980662,1,6,0,0,1,18.20474435311325,0
6861.716860896818,2461.7798720151095,2.787299115936026,1,19,0,0,0,12.253189987789373,0
4847.828416751729,1713.1561749208138,2.829764435793956,1,1,0,0,0,8.347062332312639,0
4843.688908195962,2591.597177122391,1.8689976015386027,2,13,1,0,0,5.259518609783344,0
4847.869578261463,1210.092468391209,4.006197629431243,1,5,0,1,0,6.093282704863382,1
6453.119893714127,1633.3422608513908,3.9508681360821423,0,4,1,1,0,8.078446981854027,0
5313.950721656497,1895.7963936080505,2.803017633947002,1,0,0,0,0,11.470824960230317,1
1709.5956214950725,1504.405634036936,1.136392727344106,1,4,0,0,0,6.667860697330489,0
2758.4969614086403,1984.1734453549057,1.3902499138200253,1,23,0,0,0,5.873368637959171,0
13593.064396448975,1826.5995716375253,7.4417319523747345,0,12,0,0,0,5.68666922329069,0
462.9686381425404,1895.1627206702444,0.24428965022001203,5,9,0,0,0,8.828139484498173,0
2257.2594189389147,1798.0101792085404,1.2554208229969697,0,14,0,0,1,1.1931518701923511,0
7009.625112056592,1354.708417310202,5.17426851600607,1,18,0,0,0,1.9419909440182084,0
1806.5336524716733,1988.5101804400174,0.9084859963210868,3,20,0,0,0,4.216958937191291,1
5413.958576698446,1937.2223322247637,2.7947017162872037,2,11,0,0,0,3.877125683403744,0
3452.3892767937105,1495.5189601979066,2.3084891390055295,3,2,0,0,0,13.26391988608456,1
1918.0898340592844,2624.526407084463,0.7308327433405611,1,11,0,0,0,1.7713783364479083,0
362.0224342423172,2157.4551235689137,0.16780067881247562,1,7,0,0,0,6.024267676344662,0
3838.305039870936,2359.8286690244113,1.6265185224051664,2,11,1,0,0,14.456690609831321,0
1677.2186429656886,1595.6509590513733,1.0511187509095397,1,21,0,0,1,7.617567892071922,0
3045.774750549615,845.5080959962104,3.602301107431698,1,13,1,0,1,8.43887632379824,0
4814.601939851552,2871.9900080995553,1.6763992654129936,1,6,1,0,0,6.321889958617271,0
6105.624596694156,2084.328747585904,2.9293001901767024,1,10,0,0,0,3.779372128048138,0
2251.2647115480477,2181.819821987331,1.0318288837881497,2,2,0,0,0,7.684240038862248,0
1915.0032306483354,2160.297770694974,0.8864533661173354,2,18,0,0,1,4.017184066121887,0
1022.6121558565935,2199.5228467719207,0.46492454368337516,1,3,0,0,0,3.252445621282759,1
6309.258144792833,1468.14473580487,4.297436070793085,0,8,0,0,0,2.51662823399743,0
12363.451951017218,1485.614623236429,8.322112449380239,1,11,0,0,1,8.117783810070293,0
6772.952766399335,1487.0055464407933,4.554759585537973,1,14,0,0,1,9.345512303813965,1
7791.202105285401,2275.6482416770214,3.4237286600778574,2,6,0,0,0,4.0477524283975015,1
1819.6681910446316,1393.3472697956336,1.3059688926734883,2,19,0,0,0,1.9562222823638262,0
4615.603330111347,1235.6114128005902,3.7354813028553973,2,14,0,0,0,2.986622822421926,0
5760.138997921555,1678.745859060397,3.431215610649688,2,9,0,0,0,15.491559583810316,1
1326.2771948626425,1863.867940174074,0.7115725134146448,3,15,0,0,1,8.031278044048513,0
9574.304292531924,1975.1623733475599,4.847350487091918,3,18,0,0,1,4.787269630746003,0
836.4268672019667,1756.863782918497,0.4760909043343684,3,23,0,0,0,11.423557957606931,0
8611.31403179157,2242.165674415547,3.84062343387548,1,3,0,0,0,3.5113781878763737,1
830.5642553938417,2583.477973786911,0.32149074380393683,2,10,0,0,0,4.580374111358246,0
1387.07531988955,2024.5765846671386,0.6851187208201361,1,22,0,0,0,1.937608738906775,0
4674.500986272676,2580.994779602354,1.8111237663924535,0,18,0,0,0,4.749223470155027,0
3516.8292765438923,2274.9554033478103,1.545889326607699,1,12,0,0,0,15.777819495889775,0
2434.153266354022,1522.4980530923228,1.5987890831190557,2,12,0,0,1,10.930836717842087,0
9334.28761077968,1576.6343652539542,5.920388275487178,2,7,0,0,0,2.951369307420868,0
1049.9453762041157,1551.376043793245,0.6767832856545284,2,17,0,1,0,1.6995549985322256,0
2956.5844011193194,1904.540110750653,1.5523875734777857,0,3,0,0,0,7.487021364974744,1
5094.790180997809,1860.5652622977004,2.7383023236207316,2,21,1,1,0,6.692621892662549,0
4112.761820410064,2297.360500658034,1.7902117753099887,3,5,0,1,1,8.23307483539366,0
1970.1791424039188,1921.5635088750246,1.0253000399437,1,14,0,0,1,9.612275680316925,0
2031.4211679308735,2123.8342328476983,0.9564876281361588,1,19,0,0,0,11.289136173406087,0
6043.399844517546,1416.071657293251,4.267721773394714,4,13,0,0,0,4.2812966340532,1
6237.382637731541,2120.8115346116406,2.941035794995202,1,4,0,1,0,5.386288170119867,0
4191.397665657713,1760.8043603711542,2.3803880544538307,2,21,0,0,0,6.745472956459729,0
1618.3438743310462,1724.3556913914852,0.9385209109758024,1,8,0,0,0,7.20451390029702,0
2086.067783823378,1676.756911734783,1.2441086535704924,2,7,0,0,0,9.18999455168343,0
3279.6563769270556,2755.6357212006315,1.1901632540523563,1,11,0,1,0,8.930055193608347,0
3645.541147836445,1410.147212718692,2.5852202627894627,2,4,0,0,1,1.4491611632638417,0
4954.872236956177,2338.3780746966295,2.118935466669136,1,22,0,0,0,5.31822645780359,0
2838.054445286359,1976.6903450931538,1.4357607666427958,2,1,0,0,0,3.5507308156612427,0
5951.024465004442,1319.9777828377364,4.5084277496025065,1,11,0,0,0,1.4101378220107053,0
5905.895657349026,1851.239041873784,3.1902393606452932,2,0,0,1,1,7.25136109846827,0
7967.907366157049,831.7226274177999,9.58000552527294,0,8,0,0,1,7.891192514122524,0
3387.8596584739153,2859.7949607599808,1.1846512442184327,1,0,0,0,1,7.855481557566614,0
4242.337684053278,1815.9715246745177,2.336125664092473,2,14,0,0,0,5.136991615934573,0
3008.4704132281963,2557.748239480194,1.176218349715139,2,1,0,0,0,2.383204550420994,0
1635.5893650339979,2672.872100572894,0.6119220462076848,1,2,0,1,1,4.961407162135871,0
12180.19243967026,1715.9654143558873,7.09815730420317,2,7,0,0,0,5.658575977863072,0
7306.83345601808,2014.6650427181855,3.626822971107744,0,5,0,0,0,4.238325418151649,0
5823.685856903767,2092.700036080114,2.782857436086373,3,21,0,0,0,6.897893435506451,0
3301.8121853843804,2950.130783360696,1.119208749661959,1,22,0,0,0,3.5843062286381615,0
1511.896208421921,1904.3572746741124,0.7939141612388084,2,8,0,0,0,4.466779080008775,0
6538.187819106405,1973.121700156173,3.3136262292330505,3,11,0,0,1,2.9901803982113164,0
2967.867581405676,1300.4734562978092,2.2821439123060676,2,19,1,0,0,10.303516672049264,1
4517.2326354446295,1552.980262906285,2.908750834341559,1,7,0,0,0,8.675756224032188,0
2079.380904112946,1750.1524150145049,1.1881141815272773,3,3,0,0,0,1.4432768299253407,0
4006.683503289973,2650.671306191576,1.5115731226014153,1,14,0,0,1,1.8347217554751878,0
2188.26412524049,2946.59090856072,0.7426426650821918,3,12,0,0,0,5.213601595103567,0
2259.0390395334052,2250.550427738572,1.003771793642217,0,10,0,0,0,12.729960522250275,0
3969.0987565003534,2175.4689434588513,1.8244796223979873,0,12,1,0,0,1.8128716025720395,0
818.1309501878172,2342.428039639789,0.3492662042730785,0,12,0,0,1,13.080988528905872,0
859.9381572162413,1657.668233604527,0.5187637307534955,1,19,0,0,0,6.5575292844944775,0
1801.1488758058429,2694.9663242136903,0.6683381753689868,4,6,0,0,0,8.827430217221178,0
2812.030309102118,1284.4810622791483,2.1892345412337395,3,12,0,0,0,13.99768432266166,0
6074.385825772574,1772.6020837825201,3.426818619557619,3,3,0,0,0,10.388848157338344,0
2937.192632670007,2326.65705600626,1.262408924894045,1,15,0,1,0,4.779354515799336,0
3285.760748479017,1759.4015924717899,1.8675444892958404,2,22,1,0,0,6.28700994195223,0
2642.189086762838,3234.234672038486,0.8169441474379806,1,3,0,0,1,11.618904370435152,0
4237.949059477303,2333.806611957788,1.8158955578252325,3,6,0,0,0,2.5422039454336973,0
1621.1591174534492,2491.7662901196513,0.6506064087477494,3,5,0,1,0,14.36375558322352,0
3060.327868002166,1620.5359566272264,1.8884665011515918,0,22,0,0,1,12.445518733906628,0
4481.849585145156,2482.4912603983057,1.8053838322178268,1,0,0,0,1,15.482661391671249,1
3946.061616465207,2405.023703812541,1.6407578895001118,2,10,0,0,0,11.371376263575128,0
3365.9525992851654,2782.2736091786146,1.2097848997241019,1,15,1,0,1,13.756229489448312,0
3397.0196750926325,903.9202132271362,3.758096815829289,0,12,1,0,1,4.537419089024466,1
4791.580653623545,1609.7064209480675,2.9766798412852524,1,23,0,0,1,1.6936375541628694,0
12556.398393757896,2168.180282459373,5.791215101133167,1,16,0,0,0,7.872705259421409,0
1718.6736667043376,2183.1370668895033,0.78724954688854,1,19,1,0,1,2.393131888779736,0
12786.704653570112,1977.4820654867815,6.466154549129884,2,21,0,0,0,4.721752559701263,0
1651.579222658572,1236.0365329845586,1.3361896502125514,0,15,1,0,0,10.294779524127236,0
307.0269905579621,2098.2539400648343,0.1463249917922114,0,11,0,0,0,9.423514254082157,0
2151.780018906317,2154.253525247189,0.9988518035078586,0,18,0,0,0,6.696245426198363,0
4295.8985216707015,1998.4995733732667,2.149561890783722,1,16,0,0,0,3.3020039848634783,0
10903.19363196041,1981.57705114334,5.502280936120769,2,21,0,0,0,7.079867810175426,1
1510.1283367042972,2471.096911458474,0.6111165975327935,0,10,0,0,0,8.419990472873074,0
4771.6161912055695,1922.9774242312442,2.481368803959379,0,13,0,0,0,3.6642459261387703,0
954.4798892998783,1374.9499705016847,0.6941924504726616,1,0,0,0,0,1.935077701513829,0
10650.779376600418,2701.7241497592086,3.9422157060518814,0,2,0,0,0,2.809505297527857,0
7400.159622021104,2673.536820970044,2.767928821468818,3,13,1,0,0,7.736892573414038,0
2262.7517197136212,1980.1686334309984,1.1427065763550637,3,12,0,0,0,5.914610466408026,0
8193.385582156634,2437.5353431253743,3.361340218210411,1,23,1,0,0,8.079537124467125,1
3046.2527546224132,1237.9890704536951,2.460645919520138,1,20,0,0,0,9.528247176890572,0
7659.641225339347,1927.7682440953502,3.9733205735701964,3,19,0,0,1,6.090299197100603,1
3346.8908469847,1142.9006441731726,2.928418024828393,2,9,0,0,0,12.795859394819095,0
3456.1141053555884,2562.317712174941,1.3488234066110316,2,2,0,0,0,9.52076684465027,0
2301.0777586048557,1252.0103547627168,1.8379063318856976,0,9,0,0,1,3.473684948757149,0
5214.017082953125,1794.3295703047138,2.905830216055392,0,9,0,0,0,7.162070013845274,0
3653.6825611326194,2107.864354278658,1.733357534945821,1,21,0,0,0,3.608468997410136,0
4845.851889642464,2411.962364358274,2.0090910045902604,1,3,0,0,1,10.82998240092084,1
734.107476985945,2263.6239890056345,0.32430628079198964,1,6,0,0,0,4.78101050426814,0
7840.261481189032,2571.49820240964,3.0489080155071706,2,7,0,0,0,3.1899828230461216,1
9156.582318623248,2401.937726253556,3.8121647445478573,0,14,0,0,0,4.962402127575438,0
3641.0131776623366,2654.2565611416626,1.3717638418858218,4,7,0,0,0,9.838349619121281,0
11987.413283809783,1122.4646236606307,10.67954662545703,1,5,0,1,1,10.813261104902566,1
10230.083312822291,1757.6931731962263,5.820175824100001,1,20,1,0,0,10.299972091720948,0
5292.783683065993,2225.6865105521674,2.378045451581999,3,22,0,0,0,13.480110134377338,0
8262.989264072517,2786.863743241752,2.96497784798793,1,9,0,0,0,3.0215792510436885,0
6881.048496512996,1747.4827543787853,3.937691790817786,1,23,0,0,0,11.29666927017126,0
542.2594018073861,2982.5677010317527,0.18180958696086047,1,4,0,0,0,2.0902691832947418,0
2684.992637891893,2176.5280794832506,1.2336126803056737,1,2,0,0,0,4.425974479067609,1
5550.461547119474,1644.185261449011,3.3758127367154986,1,12,1,0,1,12.125979559389087,1
9554.51459675709,1422.7370761686689,6.7155869884875194,2,10,0,0,1,17.915273746437173,0
888.887836628705,2367.8453285819505,0.3753994510954987,1,6,0,0,0,11.635226901697795,0
585.9781439631561,1679.9335420023776,0.34881031261790635,3,15,0,0,0,5.882204398646273,0
3191.9569885137944,1863.8953514060413,1.7125194212786257,2,14,0,0,0,4.957499294036534,0
337.72569079180795,2081.0257673902775,0.16228808700208208,1,22,1,0,0,19.093847575166638,0
3108.4806884600366,2099.758304091818,1.480399283290135,0,23,0,0,0,15.46326304533459,1
4372.309033941872,2956.247478378297,1.4790064316064573,2,9,0,1,0,7.618847995816741,0
1447.8515910459826,2196.918963078646,0.6590373224404418,1,5,0,0,0,9.452987757612183,0
3174.101583938334,1697.6085384580902,1.8697488331563872,1,6,0,1,0,5.546758776649187,0
6457.695352432774,1626.7890007498904,3.9695961488896296,1,11,0,0,0,8.336536102451314,0
2143.108154002171,2833.6219865365265,0.7563140617149307,1,17,0,0,0,3.697133073961538,0
1676.6435954014512,1742.251164434537,0.9623432198684285,5,12,0,0,0,3.081980173006257,1
3064.548781081428,2292.3798480912787,1.336841616206444,1,12,0,0,0,2.5129911078557687,0
1311.173407478918,2096.099797838929,0.6255300481545454,1,13,0,0,0,9.14249303858399,0
11414.819999064324,2210.297159276493,5.164382513526277,1,15,0,0,0,6.587146825512614,1
3425.214961129231,2699.143319963751,1.2690007736140634,2,17,0,0,1,4.7197346716404045,1
1833.403014566804,2141.373244431826,0.8561809667390626,2,15,0,0,0,1.5631224911858623,0
3916.9141831233205,2408.7417392071516,1.6261245941678208,1,11,0,0,0,6.554700746201571,0
3051.6339616100254,2152.871641089548,1.4174713918687796,1,12,0,0,1,10.116735220316048,0
2794.7249203891147,1773.220643119903,1.57607285434706,0,5,0,0,0,11.217681125267397,1
2142.63978939523,2247.03032507343,0.9535428896916249,2,16,0,0,0,3.453882453320292,0
2056.6668198304797,1674.5566334739908,1.2281858843816904,3,22,0,0,0,2.7045458855997095,0
752.0703774843101,1418.1921540795665,0.5303021704928399,1,21,0,0,0,6.455584979791573,0
8254.681365545624,2290.774765907282,3.603445213556944,7,18,0,0,0,9.996975892263555,0
5054.605820703131,2232.00786240414,2.2646003653673135,3,7,1,0,0,4.68233305674445,0
4203.292313357961,2180.6722373832968,1.9275213584604132,2,16,0,0,0,3.8262527460393296,0
3013.8400420020953,1988.5057374722032,1.5156305487120703,1,3,0,0,0,7.589544431639286,1
1424.783751321744,1963.881019539892,0.725493926131813,4,7,1,0,1,2.704806239336498,1
1736.995463963502,1458.268068495036,1.1911359108041903,0,1,0,0,0,13.368799676603768,0
844.555247856698,1068.8145879072817,0.7901793794846315,2,5,1,1,0,6.274774802982998,1
1927.084278789267,2443.9064058980666,0.7885262193914165,2,7,0,0,0,9.48029711384422,0
1248.0287074381984,2437.1810506648458,0.5120787834361936,2,10,0,1,0,14.113106622744183,0
9862.693074851017,1874.546477574375,5.261375587557125,0,13,0,0,0,2.5589174086358533,0
6167.230005171543,2735.904479550626,2.254183233101952,3,2,0,0,0,4.255402692774396,0
3537.114587136945,2249.9760298278907,1.572067675497642,1,23,0,0,0,10.62788066826158,0
1567.3883470315322,2168.959772075317,0.7226451902018517,5,23,0,0,0,4.06322066240785,0
1308.3977670217039,3008.75229027615,0.4348639039678525,3,11,0,0,0,8.293603864970773,0
2865.63786056492,1372.5185720546942,2.087868185473796,1,2,0,0,0,3.300674157436684,0
6342.168655300741,1976.397344765947,3.208954248039534,3,3,0,0,0,13.296992002859136,0
869.2803899929663,1573.9722683829473,0.5522844382042635,1,18,0,0,0,11.260554829873449,0
5008.440771952091,1816.1435864933146,2.7577339199388944,1,15,0,0,0,12.036655841487853,0
1919.8011966337026,1966.3631959855477,0.9763207532327169,0,18,0,1,0,2.294237341221087,0
2227.1427941324214,1977.7694468952138,1.1260881785936598,0,4,0,0,0,6.64354885959684,0
3460.191758186198,1463.3029390398033,2.3646448495871417,2,6,0,0,0,8.094370701315903,0
1615.2275668387676,2034.0058333547058,0.7941115705527535,1,17,0,0,0,4.979405525782069,0
2753.6534392917592,1587.5510659199986,1.7345290481701734,1,2,1,0,0,13.532007598269521,1
1496.2368784845944,2598.3240507801247,0.5758469110253442,0,8,0,0,0,5.169760344032359,0
2054.8838137067482,2382.2693721248393,0.8625740807278721,1,13,1,0,0,6.794963650912593,0
5688.887604782773,2171.9502323164334,2.6192532039352705,1,18,0,1,1,4.909737231169528,0
